,PM10,PM25,CO,SO2,NO2,O3,aod354,aod443,aod550,alh,distance,t2m,rh,blh,sp,ws,wd
2022-04-03 07:00:00,30.0,23.0,0.4,0.005,0.012,0.072,0.504912257194519,0.352356880903244,0.240194484591484,2.282514810562134,3.345000028610229,286.949,44.773,1117.854,101554.763,2.803,274.789
2022-04-03 08:00:00,28.0,18.0,0.4,0.005,0.012,0.069,0.4097885191440582,0.2860964238643646,0.1951023638248443,1.7053327560424805,3.0999999046325684,285.978,51.033,582.076,101526.247,3.063,269.682
2022-04-03 23:00:00,73.0,67.0,0.8,0.004,0.055,0.01,0.53766268491745,0.3760993182659149,0.2569290101528168,1.041820406913757,3.4649999141693115,278.022,94.321,51.146,101857.494,0.49,142.966
2022-04-04 00:00:00,74.0,61.0,0.7,0.005,0.052,0.021,0.4904185533523559,0.3733126521110534,0.2645684480667114,2.114900588989258,3.005000114440918,281.637,75.888,178.637,101833.997,0.683,209.87
2022-04-04 01:00:00,64.0,55.0,0.5,0.005,0.04,0.04,0.411289781332016,0.312748908996582,0.2214460521936416,1.8492200374603271,2.3580000400543213,283.836,62.4,405.159,101835.741,1.07,245.831
2022-04-04 02:00:00,44.0,34.0,0.4,0.005,0.025,0.057,0.2218358963727951,0.1795749813318252,0.1602618545293808,2.097974300384521,2.446000099182129,285.407,50.494,915.484,101813.107,1.821,257.055
2022-04-04 03:00:00,47.0,37.0,0.5,0.006,0.035,0.053,0.1616902351379394,0.1308872997760772,0.1168104633688926,0.843988299369812,2.352999925613404,286.404,45.256,1061.809,101796.266,2.678,258.103
2022-04-04 04:00:00,42.0,31.0,0.4,0.005,0.022,0.066,0.1123675033450126,0.090960793197155,0.0811779797077179,1.2659153938293457,2.427999973297119,286.905,43.408,1141.751,101769.532,3.462,258.57
2022-04-04 05:00:00,38.0,27.0,0.4,0.004,0.019,0.067,0.4340490698814392,0.330055296421051,0.233700081706047,1.581091046333313,2.7039999961853027,286.927,42.849,1125.713,101735.252,3.902,260.084
2022-04-04 06:00:00,33.0,23.0,0.4,0.004,0.014,0.073,0.3662492930889129,0.2784996628761291,0.1971954256296157,2.00281834602356,2.6619999408721924,286.581,43.373,1024.95,101683.622,3.927,260.622
2022-04-04 07:00:00,33.0,23.0,0.4,0.004,0.015,0.072,0.3765904009342193,0.2864001095294952,0.2028119415044784,2.2059476375579834,3.1540000438690186,286.122,40.16,858.235,101591.363,3.661,260.123
2022-04-04 08:00:00,32.0,22.0,0.4,0.003,0.017,0.067,0.2005447596311569,0.1388007402420044,0.0938789919018745,1.9149787425994875,3.484999895095825,285.056,44.019,663.93,101518.585,3.184,262.366
2022-04-04 23:00:00,51.0,41.0,0.7,0.005,0.066,0.011,0.9568867683410645,0.6703038215637207,0.458501398563385,0.217038094997406,2.875,278.082,87.55,81.324,101336.709,1.363,152.081
2022-04-05 00:00:00,46.0,33.0,0.7,0.004,0.048,0.033,1.343487024307251,0.9377022385597228,0.639298677444458,0.888582706451416,2.5429999828338623,281.216,67.171,279.059,101306.611,1.935,177.898
2022-04-05 01:00:00,40.0,32.0,0.5,0.005,0.043,0.041,1.1709468364715576,0.8169760704040527,0.5568019151687622,1.541165113449097,1.8980000019073489,282.98,56.39,519.715,101269.457,2.479,203.69
2022-04-05 02:00:00,42.0,31.0,0.5,0.005,0.031,0.056,1.385481595993042,0.968310296535492,0.6609700918197632,0.3874941170215606,2.2690000534057617,284.478,48.345,708.347,101238.377,3.244,220.624
2022-04-05 03:00:00,50.0,40.0,0.4,0.005,0.026,0.081,1.1695725917816162,0.8143870234489441,0.5540086030960083,1.7252715826034546,2.0480000972747803,285.555,42.388,839.029,101161.485,3.849,228.845
2022-04-05 04:00:00,51.0,40.0,0.4,0.006,0.024,0.095,1.1094844341278076,0.7710378170013428,0.5235651135444641,1.4570956230163574,2.046999931335449,286.219,39.296,902.728,101108.691,4.208,236.348
2022-04-05 05:00:00,41.0,34.0,0.4,0.005,0.022,0.082,1.352509617805481,0.9444859027862548,0.6442248821258545,0.757012128829956,2.5850000381469727,286.382,38.511,905.839,101045.246,4.299,243.65
2022-04-05 06:00:00,36.0,26.0,0.4,0.004,0.021,0.066,1.1971864700317385,0.8365130424499512,0.5708823800086975,1.094792723655701,2.428999900817871,286.042,39.823,818.378,100983.087,4.235,244.591
2022-04-05 07:00:00,29.0,23.0,0.3,0.004,0.021,0.063,1.5886930227279663,1.1087676286697388,0.7558761835098267,0.7093062400817871,2.937000036239624,285.485,36.502,682.229,100890.639,3.796,244.367
2022-04-05 08:00:00,29.0,18.0,0.3,0.004,0.022,0.059,1.449682593345642,1.012515664100647,0.6907335519790649,0.5995393991470337,3.796999931335449,284.399,41.419,563.961,100880.545,3.4,244.927
2022-04-06 00:00:00,44.0,31.0,0.4,0.003,0.016,0.058,0.4760587811470032,0.337202787399292,0.2329067289829254,3.001225471496582,1.85699999332428,281.845,80.392,455.687,101209.118,1.156,318.016
2022-04-06 01:00:00,41.0,26.0,0.4,0.004,0.02,0.053,0.5853411555290222,0.4094687402248382,0.2797361612319946,1.68822979927063,1.312000036239624,283.382,66.619,559.857,101220.757,1.315,302.481
2022-04-06 02:00:00,47.0,31.0,0.4,0.004,0.022,0.05,0.3982289433479309,0.2775627374649048,0.1889912337064743,1.7908546924591064,1.909999966621399,285.034,52.372,673.042,101209.775,1.8,288.294
2022-04-06 03:00:00,46.0,24.0,0.4,0.004,0.018,0.055,0.266411542892456,0.2159996628761291,0.1927528232336044,1.6968815326690674,2.00600004196167,286.309,42.574,827.112,101167.868,2.384,284.403
2022-04-06 04:00:00,42.0,18.0,0.3,0.003,0.014,0.059,0.0220659337937831,0.0178631488233804,0.0159420669078826,1.9430044889450075,2.0829999446868896,287.153,37.526,922.848,101118.002,2.937,279.584
2022-04-06 07:00:00,42.0,16.0,0.3,0.004,0.015,0.053,0.5392748713493347,0.3838825225830078,0.2662630081176758,1.7703863382339478,2.805999994277954,287.634,36.021,818.148,100882.817,3.077,272.329
2022-04-06 08:00:00,42.0,11.0,0.3,0.004,0.017,0.049,0.5941861271858215,0.4225896894931793,0.2928882539272308,0.8397891521453857,3.681999921798706,286.778,39.523,649.812,100839.68,3.101,275.496
2022-04-07 00:00:00,21.0,5.0,0.3,0.003,0.025,0.032,0.2650827765464782,0.18598473072052,0.1273975968360901,2.2637722492218018,1.5169999599456787,281.543,47.499,239.916,100764.034,1.68,276.152
2022-04-07 01:00:00,23.0,5.0,0.3,0.003,0.021,0.037,0.0857635512948036,0.0593585148453712,0.0401475690305233,2.1578404903411865,1.3760000467300415,283.174,45.695,540.715,100768.324,2.52,270.091
2022-04-07 02:00:00,32.0,9.0,0.3,0.003,0.016,0.045,0.1097448021173477,0.088967464864254,0.0793936401605606,1.999078392982483,1.524999976158142,284.563,45.508,867.183,100714.103,3.336,263.408
2022-04-07 03:00:00,32.0,8.0,0.3,0.004,0.011,0.051,0.0250838249921798,0.0203687380999326,0.0181722678244113,1.9986845254898071,1.9160000085830688,285.447,43.913,1082.399,100676.173,4.183,260.173
2022-04-07 05:00:00,30.0,10.0,0.3,0.003,0.012,0.054,0.082312986254692,0.0669920593500137,0.0597432665526866,2.180880784988404,2.150000095367432,285.624,38.98,977.564,100575.652,5.172,255.945
2022-04-07 06:00:00,31.0,9.0,0.3,0.003,0.016,0.05,0.144694909453392,0.1176557838916778,0.1049429476261138,2.6762375831604004,2.197000026702881,285.124,37.895,867.004,100526.001,5.215,254.69
2022-04-07 07:00:00,28.0,7.0,0.3,0.003,0.013,0.052,0.2499978840351104,0.1786652952432632,0.1243319809436798,2.20066499710083,2.674999952316284,284.858,38.657,758.632,100503.482,4.985,256.332
2022-04-07 08:00:00,22.0,6.0,0.3,0.003,0.016,0.047,0.0689470991492271,0.0495992638170719,0.0347008071839809,1.9950991868972776,3.805000066757202,283.758,42.434,635.54,100550.089,4.533,256.111
2022-04-07 23:00:00,37.0,20.0,0.5,0.004,0.044,0.016,0.153171494603157,0.1063694432377815,0.0721788480877876,1.6472069025039673,1.6690000295639038,279.321,83.414,191.137,101062.309,1.471,138.059
2022-04-08 00:00:00,37.0,17.0,0.5,0.005,0.038,0.026,0.1110916659235954,0.0780416131019592,0.0535172186791896,2.357250213623047,1.0269999504089355,281.92,68.174,304.065,101048.862,1.923,159.803
2022-04-08 01:00:00,42.0,22.0,0.5,0.005,0.036,0.03,0.103174902498722,0.0714092180132865,0.0482981577515602,2.033884048461914,0.609000027179718,284.041,59.416,421.593,101080.528,1.909,176.937
2022-04-08 02:00:00,43.0,22.0,0.6,0.007,0.036,0.039,0.1083282232284545,0.0876939296722412,0.0782627537846565,1.9986352920532229,1.218000054359436,285.959,53.466,542.402,101046.963,1.995,193.981
2022-04-08 03:00:00,46.0,28.0,0.5,0.006,0.029,0.052,0.0760759636759758,0.0615830235183239,0.0549597814679145,1.887434363365173,1.74399995803833,287.643,48.396,654.726,100976.627,2.297,207.167
2022-04-08 04:00:00,46.0,24.0,0.5,0.005,0.025,0.066,0.177756518125534,0.1440004408359527,0.1285136938095092,1.9296241998672483,2.13700008392334,288.897,45.014,720.999,100887.488,2.707,218.762
2022-04-08 05:00:00,44.0,22.0,0.4,0.004,0.025,0.07,0.0520931407809257,0.0421690754592418,0.0376337990164756,1.9604361057281487,2.2039999961853027,289.61,43.368,741.497,100794.443,3.015,227.5
2022-04-08 06:00:00,49.0,24.0,0.4,0.005,0.023,0.075,0.167776346206665,0.1358249634504318,0.1212180778384208,1.872398853302002,2.2679998874664307,289.836,43.105,719.692,100713.186,3.087,232.781
2022-04-08 07:00:00,50.0,22.0,0.4,0.004,0.018,0.081,0.2006906419992447,0.1404121369123459,0.0959382951259613,2.1920583248138428,2.816999912261963,289.318,42.382,657.461,100619.665,3.042,234.539
2022-04-08 08:00:00,49.0,22.0,0.4,0.004,0.021,0.075,0.0970542356371879,0.0672335401177406,0.0455138199031353,1.939386844635009,3.802999973297119,288.618,45.393,527.786,100564.353,2.408,236.33
2022-04-09 02:00:00,42.0,21.0,0.4,0.004,0.022,0.059,0.5759322643280029,0.4027063846588135,0.2750048637390136,1.768242597579956,1.0460000038146973,289.862,62.424,709.469,100388.376,3.671,201.239
2022-04-09 03:00:00,45.0,23.0,0.4,0.004,0.017,0.07,0.2035791575908661,0.1647962480783462,0.1470725238323211,1.5270650386810305,1.4819999933242798,291.568,56.045,888.623,100363.381,4.365,213.639
2022-04-09 04:00:00,47.0,26.0,0.4,0.004,0.018,0.072,0.2322995066642761,0.1880673319101333,0.1678428053855896,1.6092760562896729,1.899999976158142,292.384,52.707,974.141,100321.81,4.733,220.458
2022-04-09 05:00:00,46.0,27.0,0.4,0.003,0.021,0.071,0.3290615379810333,0.2666178047657013,0.2379431277513504,1.8515905141830444,2.25,292.552,51.535,984.575,100311.887,4.772,224.745
2022-04-09 07:00:00,50.0,24.0,0.4,0.004,0.022,0.071,0.7266659736633301,0.5162980556488037,0.3575364351272583,1.7374262809753418,3.186000108718872,292.301,47.511,899.49,100237.963,4.428,223.252
2022-04-09 08:00:00,53.0,27.0,0.4,0.004,0.024,0.068,0.6584520936012268,0.4699851274490356,0.3267226815223694,1.0372982025146484,3.562999963760376,291.152,51.14,819.097,100228.31,3.403,225.381
2022-04-09 23:00:00,49.0,22.0,0.5,0.004,0.032,0.038,0.6817646622657776,0.4859413206577301,0.3374175429344177,0.6669524908065796,1.7089999914169312,284.893,72.241,134.077,100662.566,1.806,142.426
2022-04-10 00:00:00,32.0,15.0,0.5,0.005,0.017,0.054,0.6063467264175415,0.4337503015995025,0.302079975605011,1.761007308959961,1.0420000553131104,287.828,58.67,442.889,100703.987,2.625,165.62
2022-04-10 01:00:00,38.0,21.0,0.5,0.005,0.019,0.059,0.5310433506965637,0.3784283399581909,0.2627162933349609,0.953043818473816,1.5529999732971191,289.537,54.345,530.793,100727.248,2.771,183.89
2022-04-10 02:00:00,38.0,20.0,0.4,0.004,0.012,0.069,0.3473162949085235,0.2817861139774322,0.2514342665672302,2.316958427429199,0.9679999947547911,291.13,50.007,622.554,100706.585,2.869,199.464
2022-04-10 03:00:00,42.0,20.0,0.3,0.004,0.01,0.077,0.1879088431596756,0.1524009555578231,0.1359932869672775,1.9183095693588257,1.5169999599456787,292.412,46.825,730.887,100666.537,3.124,211.797
2022-04-10 04:00:00,42.0,22.0,0.4,0.004,0.011,0.08,0.2322578728199005,0.1884224563837051,0.1681291162967682,1.7798582315444946,1.962000012397766,293.29,44.185,836.74,100597.817,3.396,218.773
2022-04-10 05:00:00,38.0,23.0,0.3,0.004,0.01,0.08,0.2006607055664062,0.1626448780298233,0.1451454758644104,2.022643804550171,2.2239999771118164,293.697,42.95,884.18,100536.338,3.689,223.671
2022-04-10 06:00:00,33.0,17.0,0.3,0.004,0.01,0.079,0.3769687414169311,0.2675387263298034,0.1850963234901428,1.7665424346923828,2.688999891281128,293.524,43.965,864.546,100488.504,3.792,228.378
2022-04-10 07:00:00,35.0,15.0,0.3,0.004,0.013,0.082,0.4746114015579223,0.3380933701992035,0.2346441447734832,2.0707898139953613,3.36899995803833,293.738,41.414,746.973,100377.913,3.139,238.138
2022-04-10 08:00:00,30.0,15.0,0.3,0.004,0.013,0.069,0.3412296772003174,0.2437131702899933,0.1695115864276886,1.5011368989944458,3.061000108718872,292.288,48.635,499.356,100362.081,3.047,248.268
2022-04-11 00:00:00,34.0,16.0,0.5,0.004,0.036,0.024,0.3979098498821258,0.282501220703125,0.1955068111419677,1.909161806106568,1.1990000009536743,289.85,65.659,227.619,100489.787,1.663,135.804
2022-04-11 03:00:00,28.0,18.0,0.3,0.004,0.014,0.05,0.0953800231218338,0.0772095322608947,0.0689056664705276,1.8020159006118768,1.4919999837875366,294.292,59.309,1040.673,100308.739,3.161,207.424
2022-04-12 04:00:00,29.0,21.0,0.3,0.003,0.014,0.048,0.6348970532417297,0.4409318566322326,0.2992206513881683,1.6045697927474976,2.358999967575073,291.867,70.805,815.391,99999.084,4.343,217.516
2022-04-12 07:00:00,28.0,15.0,0.3,0.003,0.016,0.047,0.6407781839370728,0.4487035572528839,0.3068207502365112,2.000202178955078,3.0480000972747803,292.306,70.594,558.694,99790.471,3.466,254.572
2022-04-12 08:00:00,27.0,17.0,0.3,0.003,0.019,0.03,0.8576387166976929,0.5984625816345215,0.4079291820526123,1.1498935222625732,1.8869999647140503,290.313,77.264,471.936,99839.378,3.511,263.262
2022-04-14 23:00:00,12.0,3.0,0.3,0.002,0.019,0.032,0.072799228131771,0.0503856725990772,0.0340787172317504,1.9615964889526367,3.588000059127808,281.332,68.769,205.468,100921.217,0.931,68.37
2022-04-15 00:00:00,9.0,1.0,0.3,0.003,0.015,0.036,0.1257371604442596,0.0895007476210594,0.0620752274990081,2.4826605319976807,3.546999931335449,283.379,57.698,402.06,100858.982,1.139,89.748
2022-04-15 01:00:00,10.0,5.0,0.3,0.003,0.018,0.034,0.1871560513973236,0.1312116682529449,0.0898178666830062,1.999839305877685,2.871999979019165,285.159,51.307,636.393,100843.625,0.617,108.817
2022-04-15 02:00:00,15.0,5.0,0.3,0.003,0.02,0.034,0.2595244646072387,0.1796218007802963,0.1214886531233787,2.35074520111084,2.875,286.762,45.635,842.125,100812.79,0.499,294.149
2022-04-15 03:00:00,21.0,10.0,0.3,0.003,0.015,0.041,0.2042984813451767,0.1413987576961517,0.0956361889839172,2.3881163597106934,2.657999992370605,288.144,42.443,1032.739,100745.466,1.811,292.459
2022-04-15 04:00:00,19.0,9.0,0.3,0.003,0.01,0.053,0.2115831077098846,0.146440640091896,0.0990462824702262,2.3205785751342773,2.8510000705718994,289.0,41.77,1274.921,100679.918,2.829,287.398
2022-04-15 05:00:00,26.0,13.0,0.3,0.003,0.008,0.058,0.2438125312328338,0.1687472462654113,0.1141335591673851,2.148874044418335,2.9189999103546143,289.246,41.864,1714.101,100575.035,3.48,282.631
2022-04-15 06:00:00,24.0,12.0,0.3,0.003,0.009,0.056,0.3545568585395813,0.2696085572242737,0.1908999979496002,2.0864696502685547,2.9670000076293945,288.915,43.705,1718.793,100470.644,3.917,281.098
2022-04-15 07:00:00,22.0,12.0,0.3,0.003,0.013,0.05,0.3551405966281891,0.2465616464614868,0.1672658175230026,2.278822898864746,3.7100000381469727,288.997,39.525,1686.825,100395.263,3.923,294.324
2022-04-15 08:00:00,24.0,13.0,0.3,0.003,0.012,0.048,0.3414182960987091,0.2376246601343155,0.1615815609693527,1.9985431432724,2.4549999237060547,288.478,40.055,1533.572,100417.585,3.55,300.371
2022-04-15 23:00:00,18.0,12.0,0.4,0.003,0.03,0.02,0.3029540181159973,0.213056668639183,0.1462445557117462,2.4408466815948486,3.88100004196167,281.525,77.461,99.611,100817.821,0.512,124.094
2022-04-16 00:00:00,20.0,13.0,0.4,0.003,0.033,0.024,0.3730508983135223,0.2629374861717224,0.1808356344699859,2.570059061050415,3.407999992370605,284.212,61.41,304.736,100818.839,0.954,228.611
2022-04-16 01:00:00,34.0,27.0,0.4,0.004,0.022,0.04,0.2545582950115204,0.1761846095323562,0.1191639006137847,2.0727453231811523,2.1480000019073486,286.06,54.806,596.365,100855.065,2.331,266.802
2022-04-16 02:00:00,37.0,29.0,0.4,0.004,0.018,0.049,0.2534134685993194,0.1926981210708618,0.1364425122737884,2.45085883140564,2.436000108718872,287.167,50.97,869.689,100805.748,2.916,274.326
2022-04-16 07:00:00,38.0,13.0,0.3,0.003,0.011,0.06,0.1481489390134811,0.102536603808403,0.0693513825535774,2.055220365524292,3.86899995803833,289.078,34.237,1154.899,100488.168,4.352,263.019
2022-04-16 08:00:00,37.0,17.0,0.3,0.003,0.013,0.059,0.0679879710078239,0.047055710107088,0.031826477497816,2.039583921432495,2.696000099182129,288.152,37.08,827.187,100481.692,4.023,261.638
2022-04-16 23:00:00,51.0,40.0,0.5,0.004,0.023,0.037,0.3892062306404114,0.2738341391086578,0.1880349665880203,1.9993377923965447,3.723999977111816,281.559,85.413,210.615,100809.559,1.188,179.228
2022-04-17 00:00:00,42.0,29.0,0.5,0.005,0.021,0.044,0.2945659160614013,0.2064746618270874,0.1413128077983856,2.655144453048706,3.1549999713897705,283.9,70.234,334.821,100840.883,1.316,195.515
2022-04-17 01:00:00,40.0,25.0,0.5,0.004,0.02,0.048,0.2128808945417404,0.1618767827749252,0.1146190240979194,1.99986732006073,2.150000095367432,286.032,59.722,431.641,100848.045,1.438,201.964
2022-04-17 02:00:00,37.0,23.0,0.4,0.004,0.02,0.054,0.2222922146320343,0.1538526117801666,0.1040594428777694,2.323732614517212,2.4590001106262207,288.043,50.93,523.034,100822.786,1.819,217.204
2022-04-17 03:00:00,39.0,29.0,0.4,0.005,0.019,0.062,0.0970673784613609,0.0785754323005676,0.0701246708631515,1.460423469543457,2.4089999198913574,289.696,43.891,636.583,100790.368,2.428,225.784
2022-04-17 04:00:00,43.0,29.0,0.5,0.005,0.019,0.08,0.2591531276702881,0.1793647706508636,0.1213148385286331,2.364124298095703,2.802999973297119,290.66,38.932,811.998,100736.805,3.424,237.159
2022-04-17 05:00:00,47.0,37.0,0.4,0.004,0.017,0.081,0.2649182081222534,0.183354914188385,0.1240135878324508,2.141308307647705,2.750999927520752,290.648,38.513,831.504,100712.142,4.252,245.418
2022-04-17 06:00:00,39.0,24.0,0.4,0.004,0.018,0.068,0.2662431895732879,0.1844167113304138,0.1248271018266677,2.1083321571350098,2.8910000324249268,290.029,40.048,697.894,100672.131,4.28,245.261
2022-04-17 07:00:00,34.0,21.0,0.4,0.004,0.015,0.07,0.401542603969574,0.2829225957393646,0.1945222318172454,2.588896036148072,3.7939999103546143,289.736,40.49,553.316,100621.441,3.784,245.704
2022-04-17 08:00:00,33.0,21.0,0.4,0.004,0.017,0.069,0.5269570350646973,0.3712784349918365,0.2552650272846222,1.7137926816940308,2.992000102996826,288.641,44.175,461.528,100603.562,3.357,247.232
2022-04-18 04:00:00,49.0,33.0,0.5,0.005,0.025,0.074,0.626920223236084,0.4767169654369354,0.3375458717346191,2.1253700256347656,2.9100000858306885,290.352,42.631,727.12,100665.549,3.245,238.446
2022-04-18 05:00:00,51.0,35.0,0.4,0.004,0.019,0.082,0.6099684834480286,0.4638266563415527,0.3284187018871307,1.992560863494873,2.9790000915527344,290.672,41.551,756.431,100617.593,3.768,240.993
2022-04-18 06:00:00,42.0,23.0,0.4,0.004,0.02,0.072,0.6579324007034302,0.5002992153167725,0.3542435467243194,1.9934239387512207,3.088000059127808,290.259,42.497,735.758,100585.018,3.857,244.179
2022-04-18 07:00:00,39.0,21.0,0.4,0.004,0.02,0.072,0.6315662860870361,0.4807039797306061,0.3406455218791961,2.093954086303711,3.795000076293945,289.902,37.482,705.043,100556.439,4.394,257.381
2022-04-18 08:00:00,32.0,19.0,0.4,0.004,0.018,0.075,0.5063444375991821,0.3531137108802795,0.2405570298433303,2.001083850860596,2.9089999198913574,288.477,42.887,607.033,100563.09,3.773,255.949
2022-04-18 23:00:00,66.0,42.0,0.6,0.005,0.057,0.023,0.8475812673568726,0.5964944362640381,0.4096944034099579,1.82749092578888,3.505000114440918,283.217,78.783,178.29,100763.66,1.192,144.216
2022-04-19 00:00:00,65.0,44.0,0.6,0.006,0.055,0.032,0.8400061130523682,0.5910215973854065,0.4058501124382019,2.000331401824951,3.200999975204468,285.534,67.218,302.912,100756.43,1.237,166.2
2022-04-19 01:00:00,70.0,49.0,0.6,0.005,0.046,0.043,0.5913697481155396,0.4127630293369293,0.2814169824123382,2.000441312789917,2.069000005722046,287.704,58.745,407.717,100750.707,1.439,190.771
2022-04-19 02:00:00,65.0,46.0,0.5,0.005,0.043,0.05,0.5182303786277771,0.3609541654586792,0.2456146478652954,2.5423660278320312,2.6459999084472656,289.585,52.598,530.78,100711.585,2.073,211.068
2022-04-19 03:00:00,67.0,47.0,0.5,0.005,0.03,0.073,0.3520168662071228,0.2436376065015792,0.1647863388061523,2.56765079498291,2.755000114440918,290.964,47.518,715.915,100701.063,2.752,228.816
2022-04-19 04:00:00,64.0,46.0,0.5,0.006,0.023,0.092,0.3880345821380615,0.268566220998764,0.1816470175981521,2.5383400917053223,3.0160000324249268,291.671,44.284,878.029,100650.846,3.398,242.424
2022-04-19 05:00:00,63.0,45.0,0.5,0.007,0.023,0.091,0.3574184477329254,0.2473761737346649,0.1673149466514587,2.163142442703247,3.240000009536743,291.823,42.828,878.118,100619.785,3.759,248.705
2022-04-19 07:00:00,47.0,31.0,0.5,0.004,0.02,0.08,0.4105572700500488,0.2868454158306122,0.1957444548606872,2.400822162628174,3.561000108718872,290.58,42.352,612.975,100529.828,3.963,249.219
2022-04-19 08:00:00,46.0,32.0,0.5,0.004,0.023,0.076,0.2921901345252991,0.204500526189804,0.1397714018821716,2.111103773117065,2.802999973297119,289.241,47.071,492.231,100512.38,3.532,252.381
2022-04-19 23:00:00,65.0,53.0,0.6,0.005,0.05,0.041,0.3636353015899658,0.2565748691558838,0.176624447107315,1.995396375656128,3.572000026702881,283.61,76.574,180.132,100695.373,1.681,150.018
2022-04-20 00:00:00,53.0,38.0,0.6,0.005,0.036,0.064,0.3653430342674255,0.2577385604381561,0.1774007827043533,2.7449381351470947,2.7880001068115234,285.991,62.807,309.017,100679.725,2.076,168.695
2022-04-20 04:00:00,68.0,54.0,0.4,0.006,0.02,0.093,0.2644922137260437,0.1830601096153259,0.1238141804933548,2.4721386432647705,2.6610000133514404,291.801,38.194,905.457,100507.964,3.896,230.426
2022-04-20 05:00:00,53.0,36.0,0.5,0.006,0.021,0.105,0.1734848767518997,0.1200720518827438,0.0812116712331771,2.1207735538482666,2.986000061035156,292.019,37.147,905.55,100445.942,4.114,236.461
2022-04-20 06:00:00,47.0,34.0,0.4,0.005,0.02,0.088,0.1730787307024002,0.1197910085320472,0.0810215473175048,2.134345054626465,3.009000062942505,291.75,38.144,822.947,100417.604,4.324,239.325
2022-04-20 07:00:00,42.0,28.0,0.4,0.005,0.019,0.085,0.2188543975353241,0.1521045863628387,0.1032920777797699,2.207724571228028,3.7939999103546143,290.691,40.045,710.745,100346.66,3.76,245.166
2022-04-20 08:00:00,42.0,30.0,0.4,0.005,0.02,0.081,0.1178930848836898,0.0815959498286247,0.0551880188286304,2.010429859161377,2.871999979019165,289.722,43.315,569.272,100314.339,3.264,244.173
2022-04-23 07:00:00,25.0,20.0,0.4,0.003,0.018,0.064,0.581375002861023,0.4131645262241363,0.2861727178096771,2.304947853088379,3.440999984741211,295.926,30.363,1078.363,99914.269,1.864,178.616
2022-04-23 08:00:00,27.0,20.0,0.3,0.003,0.019,0.063,0.6484482288360596,0.4617785215377807,0.3203977346420288,1.3460015058517456,2.359999895095825,295.621,31.645,1082.694,99893.215,1.719,203.045
2022-04-24 04:00:00,51.0,31.0,0.4,0.004,0.01,0.085,0.349329799413681,0.2417778521776199,0.163528487086296,2.3126637935638428,2.1540000438690186,292.209,67.735,832.914,100022.214,3.688,229.255
2022-04-24 05:00:00,50.0,34.0,0.4,0.003,0.01,0.09,0.4363245069980621,0.3044604361057281,0.2075242549180984,2.005558490753174,2.6610000133514404,292.304,68.225,916.709,99955.992,3.58,242.497
2022-04-24 06:00:00,53.0,33.0,0.4,0.004,0.011,0.096,0.5229308605194092,0.3691934049129486,0.254283994436264,1.8868496417999268,3.484999895095825,291.832,70.693,783.237,99919.401,3.558,252.212
2022-04-24 07:00:00,52.0,27.0,0.4,0.004,0.012,0.084,0.7115881443023682,0.5045745372772217,0.3488274216651916,2.215716361999512,3.244999885559082,292.447,65.974,551.226,99906.8,3.995,262.434
2022-04-24 08:00:00,48.0,32.0,0.4,0.004,0.013,0.075,0.5094813108444214,0.3647203743457794,0.2541542947292328,1.750877857208252,2.111000061035156,290.754,72.539,420.788,99903.881,3.4,264.159
2022-04-25 23:00:00,22.0,13.0,0.3,0.003,0.019,0.039,0.0520050600171089,0.03599364310503,0.0243445690721273,2.0383334159851074,1.7690000534057615,290.332,83.019,49.319,99158.458,1.475,33.582
2022-04-26 00:00:00,20.0,10.0,0.3,0.003,0.013,0.048,0.1630495637655258,0.1239845007658004,0.0877889096736908,1.9772251844406128,1.6130000352859497,291.757,76.888,199.165,99127.751,1.393,29.934
2022-04-26 01:00:00,22.0,18.0,0.4,0.003,0.013,0.05,0.0914849489927291,0.0633183941245079,0.0428258627653121,2.0494751930236816,1.2050000429153442,293.183,67.546,653.717,99118.969,1.376,27.813
2022-04-26 02:00:00,29.0,15.0,0.4,0.003,0.014,0.057,0.1972421407699585,0.1365149766206741,0.0923329591751098,2.207084894180298,1.6069999933242798,295.191,58.3,1072.236,99105.813,1.552,2.51
2022-04-26 03:00:00,34.0,19.0,0.3,0.003,0.006,0.065,0.3119527101516723,0.2159083932638168,0.146031454205513,2.205958604812622,2.2320001125335693,296.903,51.611,1373.966,99098.044,2.491,341.725
2022-04-26 23:00:00,181.0,16.0,0.3,0.002,0.01,0.038,0.5625686049461365,0.4101443290710449,0.2899883389472961,1.290755271911621,3.484999895095825,285.493,39.239,458.66,100408.435,3.13,335.4
2022-04-27 00:00:00,171.0,18.0,0.3,0.002,0.01,0.039,0.5787930488586426,0.4204753935337066,0.2964694499969482,1.8409397602081297,2.753000020980835,286.858,36.723,572.394,100470.513,3.033,344.278
2022-04-27 01:00:00,167.0,19.0,0.3,0.003,0.014,0.038,0.3383395075798034,0.275227278470993,0.2454700171947479,2.2691571712493896,2.101999998092652,288.389,35.59,711.135,100478.473,2.294,349.552
2022-04-27 02:00:00,151.0,16.0,0.4,0.003,0.02,0.037,0.2922788262367248,0.2377649396657943,0.2120569497346878,2.746347665786743,2.075999975204468,289.932,34.136,878.641,100506.177,1.53,344.265
