,PM10,PM25,CO,SO2,NO2,O3,aod354,aod443,aod550,alh,distance,t2m,rh,blh,sp,ws,wd
2023-01-31 04:00:00,29.0,11.0,0.62,0.0035,0.0145,0.0307,0.0299018006771802,0.0242073647677898,0.0216040704399347,1.8295207023620603,2.41599988937378,280.592,32.875,1086.362,100021.395,4.113,222.675
2023-01-31 05:00:00,40.0,12.0,0.52,0.0039,0.0143,0.0346,0.2948285341262817,0.2060141712427139,0.1406006217002868,3.001615762710572,2.566999912261963,281.232,41.759,1174.241,99907.207,4.461,226.299
2023-02-01 03:00:00,79.0,44.0,0.47,0.0038,0.0132,0.037,0.3889578580856323,0.273842990398407,0.1881516575813293,1.2883024215698242,2.8289999961853027,278.02,55.069,977.154,100001.16,4.204,311.23
2023-02-01 04:00:00,64.0,38.0,0.45,0.0038,0.0136,0.0352,0.4385364949703216,0.3073571026325226,0.2103371024131775,2.9057741165161133,2.753999948501587,278.188,42.811,1178.016,100008.248,4.763,311.195
2023-02-01 05:00:00,61.0,23.0,0.47,0.004,0.0122,0.0355,0.504043698310852,0.3550991714000702,0.2441201508045196,0.8001905679702759,3.059999942779541,277.906,37.866,1337.7,100012.422,5.086,308.975
2023-02-01 06:00:00,52.0,18.0,0.4,0.0041,0.0135,0.0357,0.5350505113601685,0.3794980347156524,0.262419044971466,0.6785348653793335,3.009000062942505,277.266,37.476,1469.083,100075.476,5.236,306.073
2023-02-01 07:00:00,56.0,18.0,0.36,0.0041,0.0141,0.0358,0.2368295192718505,0.1715537160634994,0.1206856071949005,1.9292140007019043,2.9649999141693115,276.947,40.311,1420.917,100028.412,4.998,307.406
2023-02-02 05:00:00,38.0,14.0,0.4,0.0029,0.0152,0.0268,0.6051597595214844,0.4243738651275635,0.2905616462230682,1.3452908992767334,3.0980000495910645,275.364,26.237,880.518,100744.435,2.525,316.878
2023-02-02 06:00:00,36.0,14.0,0.39,0.0029,0.0175,0.0262,0.525090217590332,0.37079918384552,0.2554388642311096,0.4573709070682525,3.16599988937378,275.263,28.398,849.444,100746.945,2.635,315.277
2023-02-02 07:00:00,36.0,17.0,0.41,0.0037,0.0196,0.0254,1.0318069458007812,0.7233622074127197,0.4951500296592712,0.2125860452651977,3.3239998817443848,274.788,30.696,811.861,100625.355,1.986,332.958
2023-02-03 02:00:00,65.0,23.0,0.57,0.0039,0.0261,0.0167,0.542702853679657,0.3796913027763366,0.2594238519668579,0.6713173389434814,3.6649999618530273,273.697,33.205,572.749,100576.716,1.902,291.399
2023-02-03 05:00:00,39.0,15.0,0.46,0.0032,0.0125,0.0297,0.3488049507141113,0.2830353677272796,0.252543032169342,1.184471845626831,3.476999998092652,276.14,26.688,984.223,100389.261,2.812,295.827
2023-02-03 06:00:00,30.0,16.0,0.45,0.0034,0.0151,0.0321,0.4005941748619079,0.3248397707939148,0.2898736000061035,0.3323546051979065,3.627000093460083,276.16,30.475,1008.504,100344.261,2.772,295.151
2023-02-03 07:00:00,30.0,12.0,0.41,0.0031,0.0152,0.036,0.3500704765319824,0.2480286657810211,0.1713527292013168,0.4388628005981445,3.7909998893737793,275.641,32.352,999.062,100304.273,2.833,297.469
2023-02-04 01:00:00,41.0,22.0,0.63,0.0039,0.0223,0.0213,0.3883085250854492,0.2689841687679291,0.1820801198482513,0.457784354686737,3.04099988937378,273.11,53.375,499.39,100716.259,1.737,286.797
2023-02-04 02:00:00,40.0,21.0,0.66,0.0044,0.0215,0.0242,0.4462290704250335,0.308843731880188,0.2088890969753265,0.9306648969650269,3.318000078201294,275.034,50.461,1107.6,100708.271,2.506,288.327
2023-02-05 01:00:00,59.0,45.0,0.78,0.0036,0.0262,0.0201,0.4346182346343994,0.3012906610965729,0.2040986120700836,0.685754120349884,3.461999893188477,274.961,50.756,319.909,100826.162,1.174,215.708
2023-02-05 02:00:00,62.0,46.0,0.74,0.0044,0.0225,0.0286,0.4498606622219085,0.3420785963535309,0.2422133535146713,0.819532573223114,3.369999885559082,276.679,47.739,610.084,100818.75,1.587,238.033
2023-02-05 03:00:00,64.0,44.0,0.68,0.0043,0.013,0.0424,0.3825621604919433,0.2647786140441894,0.1790852546691894,1.2421061992645264,3.321000099182129,277.988,42.918,818.289,100771.057,1.915,255.419
2023-02-05 04:00:00,58.0,40.0,0.63,0.0037,0.0118,0.0444,0.2400626987218856,0.1943295150995254,0.1734295487403869,1.866736888885498,3.052999973297119,278.964,39.34,976.3,100699.416,2.252,266.716
2023-02-05 05:00:00,52.0,42.0,0.63,0.0036,0.0146,0.0436,0.5959924459457397,0.4153207242488861,0.2827381491661072,0.4104486107826233,3.1630001068115234,279.506,38.767,1066.959,100623.79,2.469,273.738
2023-02-05 06:00:00,50.0,32.0,0.61,0.0034,0.0133,0.0464,0.5844054222106934,0.4068877398967743,0.2767703235149383,0.5837945938110352,3.486999988555908,279.602,42.946,1090.942,100590.421,2.449,277.2
2023-02-05 07:00:00,48.0,34.0,0.6,0.0032,0.0107,0.0486,0.5157517790794373,0.3584238588809967,0.2433837503194809,0.854469895362854,3.4200000762939453,279.217,39.191,1024.238,100481.77,1.941,286.12
2023-02-06 04:00:00,99.0,68.0,0.61,0.0053,0.0356,0.0257,0.3288227617740631,0.2663459777832031,0.2377017885446548,1.7719014883041382,3.150000095367432,281.927,25.711,617.985,100375.486,0.269,39.125
2023-02-06 05:00:00,93.0,52.0,0.5,0.0046,0.0228,0.0382,0.4384576380252838,0.3553679287433624,0.3171353936195373,1.464646577835083,3.246000051498413,282.386,27.016,732.788,100283.346,0.519,330.474
2023-02-07 01:00:00,124.0,90.0,0.94,0.0087,0.0619,0.0046,0.5479002594947815,0.3834641575813293,0.2620859146118164,0.11310476064682,3.4040000438690186,276.807,53.547,170.9,100325.593,1.003,16.212
2023-02-07 02:00:00,140.0,87.0,0.72,0.0052,0.0444,0.0174,0.5404490828514099,0.376078188419342,0.2556832730770111,1.0123891830444336,3.507999897003174,279.024,46.212,339.267,100321.416,1.317,11.079
2023-02-07 03:00:00,111.0,80.0,0.64,0.0046,0.0315,0.0305,0.3598730564117431,0.2490750253200531,0.1684640049934387,3.4178380966186523,2.686000108718872,280.988,42.483,531.04,100284.294,1.356,6.35
2023-02-07 04:00:00,93.0,71.0,0.63,0.0039,0.0342,0.0301,0.6703835725784302,0.4658643007278442,0.3163266479969024,2.3769497871398926,2.515000104904175,281.972,37.995,674.42,100222.351,1.37,354.976
2023-02-08 01:00:00,140.0,120.0,1.1,0.0062,0.0607,0.0068,0.5915890336036682,0.4110270738601684,0.2790398001670837,0.3778604865074157,2.032000064849853,275.747,55.255,316.791,100869.242,1.807,293.486
2023-02-08 02:00:00,148.0,98.0,0.96,0.0052,0.0431,0.0146,0.532970666885376,0.4052762985229492,0.2869613468647003,0.6395046710968018,1.8980000019073489,277.575,40.769,551.947,100863.382,2.305,303.621
2023-02-08 03:00:00,127.0,73.0,0.7,0.0041,0.0275,0.0289,0.3910551071166992,0.2973622381687164,0.2105513364076614,2.0066781044006348,1.4390000104904177,278.942,34.115,824.609,100838.727,2.776,307.861
2023-02-08 04:00:00,83.0,53.0,0.63,0.0034,0.0189,0.0359,0.4207326471805572,0.3199293315410614,0.2265302687883377,2.254739284515381,1.6690000295639038,279.717,36.2,985.701,100794.002,3.141,305.451
2023-02-08 05:00:00,70.0,54.0,0.58,0.0034,0.0204,0.0349,0.4887131154537201,0.3716224133968353,0.2631322145462036,1.488198161125183,1.9579999446868896,279.936,36.611,1078.612,100754.357,3.38,302.961
2023-02-08 06:00:00,66.0,45.0,0.56,0.0038,0.0214,0.0363,0.4457345604896545,0.3389410972595215,0.2399917691946029,1.6028666496276855,2.1429998874664307,279.894,36.691,1082.612,100770.509,3.448,302.902
2023-02-08 07:00:00,68.0,41.0,0.58,0.0041,0.021,0.0381,0.4174328446388244,0.2905186414718628,0.1975413560867309,1.8233214616775515,2.0989999771118164,279.401,41.292,986.037,100705.4,3.033,304.984
2023-02-09 03:00:00,71.0,42.0,0.56,0.0029,0.0177,0.0361,0.1104788780212402,0.0894414037466049,0.0798229202628135,1.7233775854110718,0.5809999704360962,280.734,34.026,649.188,101020.987,3.742,113.983
2023-02-09 04:00:00,56.0,35.0,0.53,0.0029,0.0157,0.041,0.1875696778297424,0.1518529504537582,0.1355227828025818,1.5251823663711548,1.1640000343322754,281.675,35.022,840.893,100920.205,3.519,121.011
2023-02-09 05:00:00,52.0,30.0,0.49,0.0028,0.0172,0.0418,0.8266851902008057,0.5772464275360107,0.393706738948822,0.792461633682251,0.972000002861023,281.732,36.046,1014.855,100826.13,3.377,118.015
2023-02-09 07:00:00,46.0,32.0,0.56,0.007,0.0193,0.0399,2.6818416118621826,1.8666294813156128,1.2693405151367188,0.2472112774848938,1.3320000171661377,281.382,46.971,967.892,100631.911,3.281,105.921
2023-02-14 01:00:00,54.0,31.0,0.67,0.0042,0.0212,0.0245,0.5441974401473999,0.3830690681934356,0.2631568908691406,0.2926177978515625,3.46399998664856,273.712,60.617,350.216,100440.137,1.798,298.247
2023-02-14 02:00:00,56.0,31.0,0.59,0.0034,0.0154,0.0309,0.2057449668645858,0.1423999518156051,0.0963133201003074,3.415556192398072,2.8429999351501465,274.999,56.24,699.206,100444.753,1.902,292.439
2023-02-14 05:00:00,42.0,26.0,0.45,0.0038,0.0138,0.0348,0.292482852935791,0.2053401321172714,0.1407351940870285,3.627520084381104,2.4489998817443848,278.532,38.767,1222.628,100294.155,2.477,304.389
2023-02-14 06:00:00,34.0,22.0,0.44,0.0043,0.0166,0.0325,0.8043392896652222,0.5640636086463928,0.3862134218215942,1.5970392227172852,2.309000015258789,278.735,36.549,1240.588,100279.602,2.598,312.254
2023-02-14 07:00:00,34.0,25.0,0.48,0.0048,0.0192,0.0314,0.6652011871337891,0.467751145362854,0.3210331201553345,1.5764371156692505,2.0439999103546143,278.188,43.275,1224.584,100280.585,2.316,326.07
2023-02-15 04:00:00,9.0,6.0,0.32,0.0027,0.0111,0.0307,1.5546879768371582,1.1821975708007812,0.8370708227157593,0.9188011884689332,2.556999921798706,277.344,51.228,941.481,101078.622,2.982,100.982
2023-02-17 06:00:00,66.0,37.0,0.56,0.0059,0.0251,0.0354,0.4013451933860779,0.305186927318573,0.2160917073488235,2.4292876720428467,1.9980000257492063,282.522,39.263,1017.061,100753.94,0.923,272.484
2023-02-19 06:00:00,36.0,14.0,0.2,0.0025,0.0046,0.0438,0.2506487965583801,0.1905958354473114,0.134953960776329,3.0950071811676025,2.532000064849853,277.795,37.122,1091.416,100074.944,5.286,301.652
2023-02-20 04:00:00,54.0,18.0,0.19,0.0032,0.0113,0.0333,0.2588899135589599,0.1799781322479248,0.1222513765096664,1.2294108867645264,2.986999988555908,276.149,33.663,1987.77,100708.647,5.91,300.744
2023-02-20 06:00:00,41.0,9.0,0.19,0.0033,0.0131,0.0325,0.0267971027642488,0.0218641869723796,0.019488351419568,2.027024269104004,2.664999961853028,275.017,33.212,1722.086,100685.193,5.85,304.377
2023-02-21 01:00:00,45.0,26.0,0.33,0.005,0.0196,0.0239,0.0399944670498371,0.0276808999478817,0.0187221784144639,2.1737067699432373,2.9579999446868896,271.656,30.463,661.134,101675.248,1.775,334.821
2023-02-21 02:00:00,41.0,23.0,0.3,0.0061,0.0159,0.0282,0.1558060944080352,0.1263597309589386,0.1127563416957855,1.5458234548568726,3.33899998664856,273.194,26.517,867.568,101676.328,1.688,336.761
2023-02-22 01:00:00,82.0,52.0,0.63,0.0037,0.0393,0.0076,0.0502907745540142,0.0348071567714214,0.0235420782119035,2.1970510482788086,0.7009999752044678,275.655,36.759,295.568,101403.172,0.132,116.952
2023-02-22 06:00:00,29.0,11.0,0.37,0.0029,0.0113,0.0393,0.8970532417297363,0.6272264122962952,0.4283177256584167,0.874261736869812,0.8820000290870667,280.304,45.58,1276.156,101003.73,2.712,254.519
2023-02-22 07:00:00,28.0,17.0,0.37,0.0031,0.0136,0.0379,0.5118387341499329,0.3548362553119659,0.2403802275657653,0.3522071838378906,0.1829999983310699,280.096,48.061,1082.093,100931.162,3.202,248.587
2023-02-23 01:00:00,54.0,28.0,0.46,0.0044,0.0313,0.0172,0.4788166880607605,0.364096999168396,0.2578037977218628,2.1442368030548096,1.1360000371932983,274.827,65.859,496.691,100772.793,1.37,301.451
2023-02-23 02:00:00,48.0,28.0,0.39,0.0035,0.0237,0.0268,0.467895358800888,0.3557923436164856,0.2519235610961914,1.489458084106445,2.119999885559082,276.382,58.404,604.094,100738.442,1.509,309.757
2023-02-23 03:00:00,48.0,29.0,0.38,0.0034,0.0185,0.0353,0.4000329077243805,0.3041890263557434,0.215385153889656,2.4347686767578125,1.1829999685287476,277.924,52.8,730.249,100702.517,1.701,316.31
2023-02-23 04:00:00,46.0,32.0,0.38,0.0037,0.0155,0.0389,0.486625611782074,0.3700349926948547,0.2620082497596741,2.306382656097412,1.559999942779541,278.993,49.472,823.685,100603.143,1.849,324.952
2023-02-23 05:00:00,44.0,38.0,0.41,0.0039,0.0162,0.0409,0.9219181537628174,0.641916811466217,0.4366650283336639,0.4299140572547912,1.312999963760376,280.051,47.4,907.454,100465.738,1.959,325.985
2023-02-23 06:00:00,61.0,42.0,0.44,0.0038,0.019,0.0396,0.8257803916931152,0.6280568838119507,0.444779485464096,0.5034721493721008,1.1349999904632568,280.598,47.17,962.806,100415.746,2.056,316.399
2023-02-23 07:00:00,62.0,43.0,0.47,0.0039,0.0219,0.0402,0.4854670763015747,0.3360011279582977,0.2272572666406631,0.0507109761238098,1.0360000133514404,281.074,43.853,982.17,100371.235,1.956,306.706
2023-02-24 03:00:00,113.0,90.0,0.56,0.0029,0.0198,0.0346,1.075965404510498,0.8181775808334351,0.579321563243866,1.0254935026168823,1.0980000495910645,279.912,47.112,827.326,100591.133,3.389,327.435
2023-02-24 04:00:00,96.0,80.0,0.5,0.0032,0.0197,0.036,0.7582858800888062,0.5766095519065857,0.4082761108875274,2.7401371002197266,1.337000012397766,281.026,38.671,1221.944,100568.648,3.868,324.777
2023-02-24 05:00:00,82.0,54.0,0.43,0.0031,0.0192,0.0372,0.7675596475601196,0.5836614966392517,0.4132693409919739,0.9214845895767212,1.406999945640564,281.358,34.477,1517.895,100508.929,4.44,318.917
2023-02-24 06:00:00,79.0,39.0,0.35,0.0034,0.0135,0.0419,0.6301866769790649,0.4792008697986603,0.3393045961856842,1.9956470727920528,0.8730000257492065,281.037,32.413,1676.45,100496.326,4.736,313.066
2023-02-24 07:00:00,64.0,30.0,0.34,0.0041,0.0137,0.0422,0.3479269742965698,0.2645672261714935,0.187330350279808,0.977526068687439,0.4569999873638153,280.76,34.326,1668.232,100503.708,4.231,309.053
2023-02-25 01:00:00,42.0,26.0,0.39,0.0037,0.0111,0.0309,0.1855774819850921,0.1411149948835373,0.0999183505773544,2.1807806491851807,1.2549999952316284,273.729,43.645,597.005,101286.666,3.109,311.427
2023-02-25 02:00:00,40.0,25.0,0.39,0.0037,0.0107,0.0318,0.1294709146022796,0.098450981080532,0.0697095394134521,2.927248001098633,2.684000015258789,275.186,37.437,837.073,101288.476,3.375,312.406
2023-02-25 03:00:00,39.0,25.0,0.37,0.0036,0.0094,0.0349,0.0535667650401592,0.0433619581162929,0.0386983938515186,1.3619320392608645,1.3980000019073486,276.273,36.615,1085.413,101278.629,3.518,313.065
2023-02-25 04:00:00,40.0,22.0,0.35,0.0033,0.0085,0.0384,0.1008566990494728,0.0698047503829002,0.0472129583358764,2.948084592819214,1.656999945640564,276.905,34.554,1259.951,101251.777,3.658,313.549
2023-02-25 05:00:00,34.0,25.0,0.41,0.0036,0.0086,0.0393,0.0788895636796951,0.063860610127449,0.0569924190640449,1.7674113512039185,1.8320000171661377,277.308,33.009,1322.598,101216.926,3.821,314.661
2023-02-25 06:00:00,39.0,20.0,0.36,0.0032,0.0083,0.0394,0.117557018995285,0.0893915444612503,0.063294880092144,2.5198452472686768,1.008999943733215,277.359,32.427,1322.998,101209.288,3.915,316.884
2023-02-25 07:00:00,36.0,21.0,0.41,0.0034,0.0097,0.0386,0.1280156373977661,0.0886019542813301,0.0599265806376934,1.679709553718567,0.503000020980835,277.099,34.974,1256.354,101231.203,3.904,311.345
2023-02-26 01:00:00,35.0,23.0,0.41,0.0035,0.0133,0.0293,0.0735373869538307,0.0508965626358985,0.0344242639839649,2.17543363571167,1.9390000104904173,274.747,41.293,452.584,101918.75,0.971,292.711
2023-02-26 02:00:00,34.0,17.0,0.39,0.0036,0.0117,0.0331,0.1419091373682022,0.1149862408638,0.102618783712387,1.722594976425171,3.3550000190734863,276.71,33.028,648.761,101898.958,1.445,304.658
2023-02-26 06:00:00,26.0,19.0,0.38,0.0032,0.008,0.0405,0.0337143689393997,0.0256367400288581,0.0181524399667978,2.127148389816284,1.4539999961853027,280.301,34.113,944.194,101639.678,2.3,298.571
2023-02-26 07:00:00,25.0,26.0,0.38,0.0032,0.0088,0.0407,0.0928847640752792,0.0642872303724289,0.0434811450541019,1.7539916038513184,0.975000023841858,280.235,33.846,925.237,101648.998,2.223,301.795
2023-02-27 06:00:00,36.0,23.0,0.37,0.0031,0.0181,0.0396,0.0526039004325866,0.0400005355477333,0.0283229146152734,2.196202278137207,1.6690000295639038,283.522,31.625,812.311,101405.803,2.119,258.234
2023-02-27 07:00:00,28.0,12.0,0.32,0.0032,0.0129,0.0417,0.1163408979773521,0.0884667932987213,0.0626400932669639,1.996248722076416,1.5160000324249268,283.812,32.15,774.328,101374.778,2.002,262.74
2023-02-28 01:00:00,109.0,52.0,0.48,0.0034,0.0314,0.0247,0.0520476959645748,0.0395775958895683,0.0280234441161155,2.191781759262085,3.5510001182556152,278.306,45.58,434.071,101161.902,2.467,228.368
2023-02-28 02:00:00,63.0,28.0,0.36,0.0029,0.0157,0.0409,0.0851143822073936,0.068902276456356,0.0614921264350414,1.995671987533569,2.9739999771118164,280.289,45.405,605.607,101115.614,2.933,232.9
2023-02-28 03:00:00,43.0,23.0,0.39,0.003,0.0141,0.0427,0.1743356883525848,0.1208109185099601,0.0818102583289146,1.4749655723571775,3.069999933242798,281.574,49.872,766.728,101039.856,3.379,235.76
2023-02-28 04:00:00,60.0,24.0,0.41,0.0029,0.0178,0.0401,0.2263470143079757,0.157101958990097,0.1065489575266838,1.5254309177398682,3.0269999504089355,282.652,53.63,914.77,100929.705,3.888,239.979
2023-02-28 05:00:00,54.0,24.0,0.37,0.0027,0.0148,0.0435,0.0190178323537111,0.0144613506272435,0.01023955270648,2.2100839614868164,3.0380001068115234,283.305,55.792,1012.253,100830.086,4.259,243.236
2023-02-28 06:00:00,41.0,24.0,0.36,0.0027,0.0135,0.0452,0.089877188205719,0.0683435276150703,0.048391543328762,2.3435873985290527,2.382999897003174,283.452,57.295,1043.886,100736.125,4.368,244.315
2023-02-28 07:00:00,41.0,25.0,0.35,0.0028,0.0114,0.0464,0.1243770718574523,0.0945775732398033,0.0669669210910797,1.8467552661895752,1.9789999723434448,283.435,51.574,1032.62,100642.371,3.752,243.572
2023-03-02 00:00:00,68.0,9.0,0.26,0.0029,0.0118,0.0326,0.1196671575307846,0.0842005014419555,0.0578219704329967,1.657662034034729,3.0859999656677246,272.889,40.663,1128.869,100988.94,3.562,324.275
2023-03-02 02:00:00,72.0,10.0,0.26,0.0029,0.0118,0.034,0.0751168653368949,0.0612279847264289,0.0545860715210437,2.423990249633789,3.13700008392334,275.514,30.128,1354.043,101060.073,3.863,324.364
2023-03-02 03:00:00,64.0,11.0,0.3,0.003,0.0091,0.0362,0.0676363781094551,0.0548442378640174,0.0489409752190113,1.9743268489837649,3.1640000343322754,276.502,28.503,1395.798,101036.313,3.733,321.002
2023-03-02 04:00:00,56.0,12.0,0.32,0.0032,0.0097,0.0365,0.1209237352013588,0.0983283072710037,0.0877035483717918,1.465603590011597,3.2660000324249268,277.339,27.961,1422.108,100982.246,3.77,313.119
2023-03-02 05:00:00,56.0,9.0,0.31,0.0031,0.0106,0.037,0.1160795390605926,0.0942418798804283,0.0840818062424659,2.056467771530152,3.3940000534057617,277.866,27.918,1431.944,100896.803,3.972,307.049
2023-03-02 07:00:00,63.0,21.0,0.3,0.0027,0.012,0.0375,0.1719641834497451,0.1220014169812202,0.0843811333179473,1.0738600492477417,3.095000028610229,278.017,29.308,1352.604,100834.506,3.624,305.146
2023-03-03 00:00:00,49.0,24.0,0.5,0.0033,0.0358,0.0127,0.2451198101043701,0.1728525012731552,0.1189305037260055,0.7148651480674744,3.20199990272522,274.806,54.726,270.163,101085.239,1.086,209.987
2023-03-03 01:00:00,50.0,19.0,0.42,0.0031,0.0239,0.0241,0.2992086708545685,0.2424727529287338,0.2163899838924408,0.5467183589935303,2.433000087738037,277.234,50.976,406.869,101051.798,1.554,230.43
2023-03-03 02:00:00,42.0,15.0,0.34,0.0029,0.0136,0.0333,0.1781994104385376,0.1442583948373794,0.1287441253662109,1.9953676462173464,2.3929998874664307,279.387,48.434,520.169,101004.162,2.171,242.986
2023-03-03 03:00:00,37.0,10.0,0.35,0.0029,0.0124,0.0356,0.1115160658955574,0.0902715548872947,0.080562874674797,1.846994161605835,2.6600000858306885,281.097,44.823,725.852,100951.486,2.88,251.2
2023-03-03 04:00:00,34.0,14.0,0.36,0.0035,0.0151,0.0373,0.1016375496983528,0.0822749659419059,0.0734263136982917,2.288569688796997,2.502000093460083,282.377,42.548,901.814,100899.13,3.559,257.225
2023-03-03 05:00:00,41.0,21.0,0.37,0.0044,0.0135,0.0411,0.231947124004364,0.1605349630117416,0.1085791140794754,1.568744421005249,3.4660000801086426,283.033,42.196,1006.996,100812.311,3.842,260.516
2023-03-03 06:00:00,62.0,30.0,0.4,0.0037,0.0132,0.0432,0.4042721092700958,0.3074125349521637,0.2176676094532013,1.6086872816085815,3.4739999771118164,283.238,42.748,1052.002,100766.226,3.856,261.424
2023-03-03 07:00:00,63.0,27.0,0.42,0.0037,0.0149,0.0413,0.3937938809394836,0.272552341222763,0.1843430697917938,0.7712892293930054,3.619999885559082,283.167,40.556,1001.444,100733.491,3.479,267.397
2023-03-04 00:00:00,66.0,48.0,0.67,0.0047,0.0418,0.0052,1.1247481107711792,0.7860569953918457,0.5365469455718994,0.7653064727783203,2.5230000019073486,277.006,71.832,85.458,101122.964,0.287,45.282
2023-03-05 00:00:00,77.0,63.0,0.88,0.0045,0.0343,0.0131,0.9867950677871704,0.6892147660255432,0.4701781868934631,0.9772082567214966,2.094000101089477,278.261,74.076,88.964,101147.08,0.635,91.624
2023-03-05 01:00:00,76.0,67.0,0.73,0.0041,0.0272,0.0258,0.9040773510932922,0.6297884583473206,0.4286004900932312,0.7863032817840576,2.1600000858306885,281.961,61.431,248.183,101144.138,0.789,119.556
2023-03-05 02:00:00,77.0,57.0,0.62,0.0036,0.0176,0.0403,0.7460391521453857,0.5174753665924072,0.350741297006607,1.4511085748672483,1.8849999904632568,284.343,50.315,600.964,101104.054,0.706,176.672
2023-03-05 03:00:00,62.0,52.0,0.6,0.0035,0.0116,0.0585,0.6041949391365051,0.4181750416755676,0.2828362882137298,2.181825399398804,1.5880000591278076,285.922,41.513,1189.37,101027.24,0.947,230.14
2023-03-05 04:00:00,91.0,63.0,0.57,0.0038,0.0109,0.0642,0.5081053376197815,0.3516695201396942,0.2378547191619873,1.6772403717041016,1.47599995136261,286.922,36.538,1484.087,100932.925,1.242,254.017
2023-03-05 05:00:00,89.0,49.0,0.5,0.0039,0.0086,0.0675,0.5303864479064941,0.3670907318592071,0.2482849955558776,1.1763237714767456,2.4749999046325684,287.497,33.892,1607.548,100804.537,1.582,269.276
2023-03-05 07:00:00,75.0,46.0,0.48,0.0038,0.0093,0.0677,0.7473456263542175,0.521562397480011,0.355551540851593,0.2066760659217834,3.265000104904175,287.639,31.356,1682.336,100675.507,1.92,289.473
2023-03-06 00:00:00,116.0,88.0,1.12,0.0087,0.0674,0.0053,0.5260156989097595,0.3718872666358948,0.2564494609832763,1.0246975421905518,1.962000012397766,279.005,59.722,73.126,100759.986,0.674,185.533
2023-03-06 01:00:00,151.0,84.0,0.81,0.0041,0.0501,0.0267,0.4497067630290985,0.3645247519016266,0.3253026008605957,1.1753662824630735,0.9160000085830688,282.797,39.131,330.37,100766.177,1.626,218.407
2023-03-06 02:00:00,107.0,64.0,0.59,0.0035,0.0254,0.0517,0.2980692088603973,0.2414522618055343,0.2154850661754608,2.0811550617218018,1.6119999885559082,284.858,33.527,695.289,100716.749,2.651,231.371
2023-03-06 06:00:00,74.0,38.0,0.36,0.0027,0.0105,0.0587,0.2829920351505279,0.1958641409873962,0.1324743330478668,0.9702999591827391,2.611999988555908,287.73,29.311,1314.833,100390.194,3.855,246.44
2023-03-06 07:00:00,57.0,34.0,0.36,0.0031,0.0131,0.059,0.2748492062091827,0.1912931054830551,0.1300768107175827,0.815723717212677,3.0390000343322754,287.555,27.132,1191.996,100323.919,3.506,246.909
2023-03-07 00:00:00,133.0,64.0,0.85,0.0048,0.0645,0.0059,1.043553352355957,0.7299463152885437,0.4986392259597778,0.9652535915374756,1.9259999990463257,281.289,67.984,370.62,100391.874,1.703,188.511
2023-03-07 01:00:00,102.0,54.0,0.64,0.0035,0.0484,0.026,0.9382213950157166,0.6550638675689697,0.446741372346878,1.2162957191467283,1.7009999752044678,285.239,54.301,611.558,100388.599,3.082,204.827
2023-03-07 02:00:00,87.0,36.0,0.52,0.0032,0.0269,0.0475,0.8516453504562378,0.5917072892189026,0.401699960231781,1.797857642173767,3.5829999446868896,287.637,49.298,785.921,100349.046,4.295,216.125
2023-03-07 04:00:00,77.0,36.0,0.47,0.0032,0.0125,0.0666,0.7145922183990479,0.4945831596851349,0.3345153927803039,1.869798302650452,2.5269999504089355,289.999,44.153,1050.386,100240.429,5.227,226.349
2023-03-07 05:00:00,85.0,46.0,0.45,0.0031,0.0134,0.0704,0.7263384461402893,0.5027129650115967,0.3400140404701233,1.4665292501449585,3.046999931335449,290.42,41.999,1096.19,100191.179,5.288,230.833
2023-03-07 06:00:00,145.0,42.0,0.46,0.0031,0.0121,0.0767,0.8499960899353027,0.5905541181564331,0.4009124636650085,0.4240139722824096,3.4059998989105225,290.554,40.458,1084.661,100136.874,5.254,234.583
2023-03-07 07:00:00,119.0,40.0,0.5,0.0032,0.0125,0.077,1.1520438194274902,0.8053076267242432,0.5497948527336121,0.3864894211292267,2.624000072479248,290.396,39.962,1030.098,100088.56,4.912,232.769
2023-03-08 00:00:00,75.0,31.0,0.46,0.0028,0.0248,0.0506,1.0462695360183716,0.7358195185661316,0.5050845742225647,0.906216025352478,3.588000059127808,284.105,51.48,495.743,100319.292,3.105,204.187
2023-03-08 01:00:00,66.0,34.0,0.41,0.0027,0.0128,0.061,0.9983243346214294,0.7036240696907043,0.4839028120040893,0.7287453413009644,2.8480000495910645,286.677,42.927,553.571,100298.181,3.843,212.04
2023-03-08 02:00:00,71.0,32.0,0.46,0.0026,0.0093,0.0628,0.7852606773376465,0.5505908131599426,0.3769309818744659,1.7189669609069824,3.4200000762939453,288.776,37.014,703.804,100265.224,4.102,218.099
2023-03-08 03:00:00,63.0,32.0,0.49,0.0026,0.0085,0.0642,0.2845275998115539,0.1973715871572494,0.1337867230176925,2.4901316165924072,3.0989999771118164,290.258,34.302,930.041,100216.366,4.335,222.906
2023-03-08 04:00:00,55.0,30.0,0.41,0.0027,0.0107,0.0631,0.1324944049119949,0.1072534397244453,0.0957183465361595,2.219021797180176,2.805999994277954,291.143,33.818,1184.657,100170.248,4.659,229.056
2023-03-08 05:00:00,60.0,29.0,0.39,0.0026,0.0118,0.0618,0.1422681510448455,0.1151652187108993,0.1027792394161224,2.007136344909668,3.38700008392334,291.457,34.644,1394.925,100068.892,4.811,234.979
