,PM10,PM25,CO,SO2,NO2,O3,aod354,aod443,aod550,alh,distance,t2m,rh,blh,sp,ws,wd
2022-10-30 04:00:00,16.0,12.0,0.4,0.003,0.007,0.047,0.3822690844535827,0.2907622754573822,0.2059274464845657,0.1528416275978088,0.4959999918937683,292.582,44.27,1759.359,100753.74,1.296,65.768
2022-10-30 05:00:00,17.0,10.0,0.4,0.003,0.006,0.048,0.4401932060718536,0.3352470099925995,0.2376923859119415,0.493822693824768,0.3939999938011169,293.081,41.031,1885.252,100688.522,1.278,64.057
2022-10-30 06:00:00,17.0,11.0,0.4,0.003,0.007,0.048,0.5942144393920898,0.4164631068706512,0.2850004732608795,0.781265377998352,1.0740000009536743,293.14,39.469,1918.651,100643.665,1.385,65.063
2022-10-31 00:00:00,23.0,16.0,0.6,0.003,0.02,0.018,0.3940773606300354,0.3001193404197693,0.2127827703952789,0.0925322771072387,2.1600000858306885,286.262,71.415,227.537,100853.81,1.019,75.623
2022-10-31 01:00:00,19.0,12.0,0.5,0.003,0.017,0.027,0.2572386860847473,0.1956068873405456,0.1385020762681961,0.8706526160240173,1.8609999418258667,288.604,55.815,494.259,100848.607,1.637,86.989
2022-10-31 02:00:00,20.0,9.0,0.5,0.003,0.011,0.035,0.3469503223896026,0.2425642609596252,0.1656253337860107,0.842632532119751,1.3480000495910645,290.1,48.196,1002.912,100782.082,1.339,80.629
2022-10-31 03:00:00,12.0,10.0,0.4,0.003,0.008,0.041,0.3580242097377777,0.2496436536312103,0.1700466573238372,0.2140814065933227,1.0829999446868896,291.172,44.1,1413.803,100728.761,1.105,51.616
2022-10-31 04:00:00,11.0,8.0,0.4,0.003,0.007,0.044,0.3243832290172577,0.2466642558574676,0.174653947353363,1.0256174802780151,0.9340000152587892,291.942,41.553,1546.247,100639.61,1.312,29.339
2022-10-31 05:00:00,13.0,6.0,0.4,0.003,0.007,0.046,0.4778692722320556,0.3635839223861694,0.2575666308403015,0.6273909211158752,0.7160000205039978,292.411,40.096,1602.367,100572.927,1.573,18.573
2022-10-31 06:00:00,16.0,7.0,0.4,0.003,0.008,0.046,0.7505788803100586,0.524103045463562,0.3574602603912353,0.0083215236663818,0.9890000224113464,292.47,39.705,1565.502,100524.497,1.702,16.412
2022-11-01 01:00:00,43.0,27.0,0.5,0.003,0.012,0.045,0.30238733,0.22993834,0.16281095,1.6137927,2.094,288.393,63.053,645.613,100648.911,2.01,3.937
2022-11-01 02:00:00,29.0,17.0,0.5,0.003,0.009,0.049,0.3074992895126343,0.233825609087944,0.1655633300542831,1.5049495697021484,1.8739999532699585,290.243,52.263,774.571,100596.785,2.637,1.956
2022-11-01 05:00:00,25.0,21.0,0.5,0.003,0.009,0.055,0.3320926427841186,0.2525835633277893,0.1788798868656158,0.9933505058288574,0.7839999794960022,292.267,47.97,1152.252,100361.812,3.657,343.542
2022-11-02 01:00:00,70.0,53.0,0.9,0.003,0.039,0.013,0.4611673951148987,0.3506763279438019,0.248301088809967,0.7188324332237244,0.6880000233650208,286.858,60.015,300.25,100546.501,1.265,3.263
2022-11-02 04:00:00,57.0,44.0,0.7,0.003,0.026,0.045,0.3515949845314026,0.2455700784921646,0.1675286293029785,0.6958379149436951,1.5230000019073486,291.948,29.474,808.629,100352.166,1.608,339.244
2022-11-02 05:00:00,52.0,42.0,0.6,0.003,0.026,0.051,0.361601322889328,0.2538583278656006,0.1739841550588607,0.2427010536193847,2.1519999504089355,292.459,27.0,851.373,100264.168,1.965,336.162
2022-11-02 06:00:00,48.0,33.0,0.6,0.003,0.023,0.056,0.2922020554542541,0.2056468874216079,0.1412497907876968,1.1733304262161257,2.2939999103546143,292.29,27.341,781.572,100257.481,2.413,334.868
2022-11-03 05:00:00,52.0,26.0,0.5,0.004,0.011,0.058,0.623674213886261,0.4750778675079345,0.3368881344795227,0.4214234948158264,2.4730000495910645,290.705,31.503,1076.427,100117.328,3.775,350.271
2022-11-03 06:00:00,60.0,33.0,0.5,0.004,0.013,0.057,0.7443346977233887,0.5199518203735352,0.3547582030296325,0.431155800819397,2.7309999465942383,290.339,31.98,1006.961,100126.97,3.742,348.189
2022-11-04 01:00:00,27.0,10.0,0.4,0.004,0.009,0.031,0.3543229103088379,0.2491087764501571,0.1709466576576233,0.3622146248817444,0.0570000000298023,280.953,51.111,946.951,100641.576,4.581,344.359
2022-11-04 02:00:00,26.0,12.0,0.4,0.004,0.009,0.033,0.2879079282283783,0.2034845650196075,0.1402827948331833,0.7327028512954712,0.7229999899864197,281.88,45.366,993.364,100632.457,4.613,342.425
2022-11-04 03:00:00,27.0,13.0,0.4,0.004,0.007,0.035,0.1185435354709625,0.0960166081786155,0.0856905579566955,2.426234006881714,1.1150000095367432,282.853,40.731,1029.099,100586.203,4.743,339.643
2022-11-04 04:00:00,25.0,10.0,0.3,0.003,0.007,0.036,0.1474184989929199,0.1195158958435058,0.1066539138555526,1.8645298480987549,1.4140000343322754,283.44,38.662,1031.352,100539.813,4.866,336.965
2022-11-04 05:00:00,23.0,11.0,0.3,0.003,0.008,0.038,0.2826181352138519,0.2011673152446746,0.139522522687912,0.7641131281852722,1.8220000267028809,283.467,38.558,1032.079,100490.578,4.939,335.615
2022-11-04 06:00:00,20.0,11.0,0.3,0.003,0.009,0.038,0.3163018226623535,0.2243133038282394,0.155091792345047,0.2130269408226013,2.0239999294281006,283.178,38.838,1030.058,100512.338,4.921,335.575
2022-11-05 01:00:00,12.0,6.0,0.4,0.004,0.006,0.036,0.2146460711956024,0.1520323604345321,0.105005457997322,0.5629210472106934,0.2060000002384185,282.067,49.734,774.172,100955.468,3.069,6.493
2022-11-05 02:00:00,17.0,7.0,0.4,0.004,0.007,0.039,0.1331855952739715,0.1081996783614158,0.0965247079730033,1.1139769554138184,0.3070000112056732,283.8,47.032,911.017,100914.756,3.724,355.687
2022-11-05 03:00:00,15.0,7.0,0.3,0.003,0.006,0.042,0.1313419938087463,0.1065954342484474,0.0951089337468147,1.6584324836730957,0.8489999771118164,284.926,43.391,1009.306,100860.991,3.948,347.062
2022-11-05 04:00:00,13.0,8.0,0.4,0.003,0.007,0.043,0.1083148121833801,0.0879124552011489,0.0784383937716484,1.8474817276000977,1.1549999713897705,285.584,41.408,1090.771,100797.963,4.008,341.497
2022-11-05 05:00:00,16.0,7.0,0.3,0.003,0.007,0.044,0.176881194114685,0.1435700953006744,0.1280969828367233,1.1047531366348269,1.3930000066757202,285.76,41.049,1133.108,100744.277,4.042,338.888
2022-11-05 06:00:00,16.0,10.0,0.3,0.004,0.007,0.045,0.1836476773023605,0.1310281008481979,0.0910559296607971,0.2548403739929199,1.6440000534057615,285.588,42.07,1119.723,100738.856,3.936,339.475
2022-11-06 01:00:00,28.0,17.0,0.6,0.004,0.025,0.016,0.4391454756259918,0.3344462513923645,0.2371228784322738,0.3374007940292358,0.0820000022649765,284.822,55.977,781.306,100963.319,1.129,17.312
2022-11-06 03:00:00,27.0,20.0,0.5,0.004,0.011,0.042,0.5186136960983276,0.3944201469421386,0.2793116569519043,0.6173185110092163,0.7360000014305115,287.529,47.56,1200.992,100863.049,2.476,344.611
2022-11-06 04:00:00,32.0,18.0,0.4,0.004,0.009,0.048,0.5435962080955505,0.4133561253547668,0.2926823794841766,0.0186489224433898,0.9760000109672546,288.117,44.884,1290.747,100777.144,2.514,336.167
2022-11-06 05:00:00,24.0,16.0,0.4,0.003,0.009,0.05,0.4470179378986358,0.3401159346103668,0.2409447431564331,0.8922958374023438,1.22599995136261,288.367,43.197,1335.834,100704.064,2.595,333.445
2022-11-06 06:00:00,26.0,13.0,0.4,0.003,0.009,0.049,0.6703200340270996,0.4684438109397888,0.3197351694107055,0.5301873087882996,1.3569999933242798,288.168,42.871,1278.475,100640.721,2.557,337.516
2022-11-07 01:00:00,46.0,29.0,0.8,0.004,0.04,0.012,0.452582985162735,0.3446705043315887,0.2443661540746688,0.5021349191665649,0.2450000047683715,285.503,53.348,349.726,100771.124,0.564,42.629
2022-11-07 02:00:00,56.0,31.0,0.6,0.004,0.03,0.023,0.5609739422798157,0.3921072781085968,0.2676804959774017,0.4646905660629272,0.1729999929666519,287.468,43.326,644.724,100719.707,0.51,67.865
2022-11-07 03:00:00,46.0,22.0,0.6,0.003,0.025,0.03,0.5069623589515686,0.3547204434871673,0.242383673787117,0.6247442960739136,0.5669999718666077,289.005,35.404,781.93,100651.11,0.272,85.149
2022-11-07 06:00:00,30.0,17.0,0.5,0.004,0.028,0.041,0.5706294178962708,0.3995600342750549,0.2732031643390655,0.4262722730636596,1.4149999618530271,290.832,29.862,1143.89,100436.592,1.478,278.207
2022-11-08 01:00:00,42.0,26.0,0.8,0.004,0.056,0.014,0.4738492667675018,0.3606738150119781,0.2555953562259674,0.3394212126731872,0.4040000140666961,287.414,59.393,348.254,100914.114,0.752,18.049
2022-11-08 05:00:00,37.0,29.0,0.5,0.003,0.014,0.055,0.4396327435970306,0.3346434533596039,0.2371570467948913,0.6327900886535645,1.128999948501587,291.75,45.462,1295.814,100718.725,1.912,316.229
2022-11-09 04:00:00,40.0,28.0,0.4,0.003,0.016,0.05,0.6715984344482422,0.471477746963501,0.3231253921985626,0.7855108976364136,2.496000051498413,291.872,24.938,996.698,100797.635,1.066,305.881
2022-11-09 05:00:00,43.0,27.0,0.4,0.003,0.014,0.056,0.9444983005523682,0.6631063222885132,0.454485684633255,0.0070946812629699,2.776000022888184,292.237,24.304,1104.678,100735.661,1.353,300.412
2022-11-09 06:00:00,34.0,26.0,0.4,0.003,0.015,0.059,0.9519659280776978,0.6698780059814453,0.4600498676300049,0.6762127876281738,3.0910000801086426,292.061,24.968,1079.263,100697.616,1.525,302.742
2022-11-10 01:00:00,54.0,30.0,0.7,0.003,0.043,0.017,0.5961212515830994,0.4175339937210083,0.2855696678161621,0.6018876433372498,1.437999963760376,289.382,40.677,225.54,100817.123,0.569,69.114
2022-11-10 02:00:00,54.0,34.0,0.7,0.003,0.05,0.02,0.6537627577781677,0.4587283730506897,0.3142498135566711,0.6787355542182922,1.914999961853028,291.631,36.842,525.93,100783.016,0.629,55.224
2022-11-10 03:00:00,60.0,36.0,0.5,0.003,0.028,0.041,0.3340086638927459,0.2706295549869537,0.2415229976177215,1.719710111618042,2.3570001125335693,292.728,38.168,979.786,100741.058,0.595,29.41
2022-11-10 04:00:00,39.0,26.0,0.4,0.003,0.012,0.054,0.5960828065872192,0.4189303517341614,0.2873938977718353,0.7703086733818054,2.812999963760376,293.619,37.65,1243.275,100649.725,0.733,12.046
2022-11-10 05:00:00,21.0,10.0,0.4,0.003,0.014,0.056,0.5935590267181396,0.4168680906295776,0.2858051359653473,0.5732435584068298,3.006999969482422,294.138,36.484,1354.893,100579.09,0.933,6.896
2022-11-10 06:00:00,26.0,17.0,0.4,0.003,0.014,0.052,0.5518773794174194,0.3869254887104034,0.2648698985576629,0.7809258699417114,3.2660000324249268,294.189,35.881,1342.857,100547.252,1.067,6.945
2022-11-11 01:00:00,45.0,33.0,0.8,0.004,0.037,0.025,0.6570421457290649,0.5000914335250854,0.3543825447559356,0.7243770360946655,0.8730000257492065,289.752,59.474,348.818,100934.969,2.257,115.963
2022-11-11 03:00:00,43.0,25.0,0.5,0.003,0.011,0.058,0.6792582273483276,0.5165156722068787,0.3657258152961731,0.917397916316986,1.6039999723434448,292.28,54.772,588.85,100871.224,3.07,125.522
2022-11-11 05:00:00,26.0,17.0,0.5,0.003,0.011,0.064,0.6428549289703369,0.4888340532779693,0.3461254835128784,0.064080536365509,2.282000064849853,293.549,52.839,936.103,100748.888,3.041,132.308
2022-11-11 06:00:00,27.0,22.0,0.6,0.004,0.013,0.066,0.6674532890319824,0.4663827121257782,0.3182927370071411,0.8033663034439087,2.625,293.374,54.13,1007.106,100712.264,2.953,132.392
2022-11-12 01:00:00,43.0,26.0,0.8,0.004,0.028,0.027,0.5362027883529663,0.4077340066432953,0.2887015640735626,0.0253022909164428,0.7310000061988831,291.898,69.88,445.474,100380.133,3.058,132.959
2022-11-14 06:00:00,19.0,11.0,0.4,0.003,0.009,0.04,0.9247002601623536,0.7039957642555237,0.4989880919456482,0.7044808864593506,1.4830000400543213,285.9,58.537,1144.24,100101.309,3.23,314.172
2022-11-15 01:00:00,32.0,14.0,0.5,0.004,0.012,0.035,0.3291707634925842,0.2292714565992355,0.1560098528861999,0.7443993091583252,1.1410000324249268,283.146,64.868,628.652,100166.197,0.636,353.68
2022-11-15 02:00:00,28.0,16.0,0.5,0.003,0.012,0.037,0.4746876657009125,0.3320165276527405,0.226794958114624,0.3079517483711242,0.4670000076293945,285.051,57.994,1112.266,100168.881,1.738,315.769
2022-11-15 06:00:00,26.0,19.0,0.4,0.003,0.011,0.044,0.556382954120636,0.4239487946033478,0.3007061779499054,0.8736572861671448,1.85699999332428,286.491,46.726,1546.799,100012.28,3.522,307.153
2022-11-16 01:00:00,41.0,29.0,0.7,0.003,0.038,0.015,0.7048652768135071,0.5364852547645569,0.380169153213501,0.6359133720397949,1.0410000085830688,285.635,66.875,1130.35,100467.871,2.548,327.582
2022-11-17 02:00:00,38.0,28.0,0.5,0.003,0.028,0.024,0.6339775323867798,0.4461242258548736,0.3063881397247314,0.3573217391967773,2.244999885559082,286.211,35.598,595.93,100738.158,1.235,62.937
2022-11-17 03:00:00,26.0,25.0,0.5,0.003,0.018,0.035,0.3635115325450897,0.294655978679657,0.2629516422748565,1.2433710098266602,2.6530001163482666,287.066,32.514,906.29,100676.226,0.905,78.914
2022-11-17 04:00:00,22.0,21.0,0.4,0.003,0.013,0.043,0.5452448129653931,0.3839779794216156,0.2638847529888153,0.747442901134491,3.302000045776367,287.657,31.19,1066.262,100608.948,0.444,105.131
2022-11-17 05:00:00,23.0,18.0,0.4,0.003,0.011,0.046,0.4959427416324615,0.3489520251750946,0.239629328250885,0.7074205279350281,3.427000045776367,288.159,30.012,1136.404,100529.835,0.269,49.075
2022-11-17 06:00:00,23.0,20.0,0.4,0.003,0.013,0.045,0.3894850015640259,0.2968674302101135,0.2106199562549591,0.1721274256706237,3.5,288.454,29.218,1114.563,100520.933,0.728,11.897
2022-11-18 01:00:00,29.0,26.0,0.8,0.003,0.038,0.013,0.3858887255191803,0.3129931390285492,0.279292494058609,0.7482591271400452,1.3530000448226929,285.437,52.592,144.203,100941.775,0.659,61.334
2022-11-18 02:00:00,27.0,23.0,0.8,0.003,0.049,0.016,0.3457364439964294,0.2803911864757538,0.2502055764198303,0.7404214143753052,1.7580000162124634,288.295,38.234,382.891,100929.713,0.92,67.169
2022-11-18 03:00:00,42.0,30.0,0.6,0.003,0.041,0.028,0.3361298739910126,0.2727012932300567,0.2433292865753173,0.7578575611114502,2.250999927520752,289.983,31.501,576.513,100857.623,1.189,65.03
2022-11-18 04:00:00,34.0,27.0,0.5,0.003,0.027,0.036,0.2420236766338348,0.1963137835264206,0.1751749813556671,1.247124433517456,2.378000020980835,291.111,28.205,719.562,100754.717,1.402,62.064
2022-11-18 05:00:00,23.0,16.0,0.4,0.003,0.023,0.038,0.2197357416152954,0.1781195402145385,0.1589536368846893,0.9352941513061525,2.940000057220459,291.741,26.893,833.314,100667.894,1.519,59.114
2022-11-18 06:00:00,21.0,15.0,0.4,0.003,0.018,0.039,0.2762463688850403,0.1955669224262237,0.1350173205137252,0.5273456573486328,3.1670000553131104,291.834,27.195,887.74,100644.172,1.522,55.329
2022-11-19 04:00:00,22.0,18.0,0.4,0.003,0.013,0.051,0.2236095070838928,0.1811360865831375,0.1616556644439697,1.6660388708114624,1.9889999628067017,291.379,45.87,1017.233,100389.194,3.174,106.756
2022-11-19 05:00:00,20.0,16.0,0.4,0.003,0.01,0.055,0.2749343514442444,0.1945751309394836,0.134295716881752,0.1926597356796264,2.303999900817871,291.708,44.206,1230.552,100298.154,2.953,111.369
2022-11-19 06:00:00,15.0,10.0,0.3,0.003,0.007,0.055,0.2898458242416382,0.2054556012153625,0.1419973820447921,0.5236101746559143,2.7090001106262207,291.579,44.857,1209.501,100270.362,2.732,114.276
2022-11-23 01:00:00,40.0,37.0,0.6,0.003,0.013,0.03,0.6858594417572021,0.5218628644943237,0.3697117567062378,0.735207736492157,1.4709999561309814,284.41,82.123,645.647,100075.211,3.382,347.221
2022-11-24 05:00:00,29.0,17.0,0.5,0.004,0.01,0.044,0.4182987213134765,0.2945597469806671,0.202421560883522,0.4678573608398437,3.094000101089477,287.946,39.957,544.146,100281.201,1.697,1.52
2022-11-24 06:00:00,33.0,16.0,0.5,0.004,0.016,0.039,0.4139046669006347,0.2924378216266632,0.2015490382909774,0.7792651057243347,3.555999994277954,288.3,37.973,559.523,100291.563,1.282,353.191
2022-11-25 02:00:00,57.0,29.0,0.8,0.003,0.042,0.011,0.6073696613311768,0.42897430062294,0.295558363199234,0.4180976748466491,2.367000102996826,287.829,47.45,451.151,100413.179,2.096,159.94
2022-11-25 06:00:00,28.0,17.0,0.4,0.003,0.015,0.046,0.7905616164207458,0.5533060431480408,0.3781725764274597,0.3111881613731384,3.4719998836517334,290.355,43.697,1093.86,100047.57,3.06,201.45
2022-11-26 01:00:00,62.0,30.0,0.6,0.003,0.011,0.036,0.5852164030075073,0.4135963916778564,0.2851243317127228,0.5175417065620422,0.7440000176429749,284.991,61.099,660.885,100211.09,3.052,356.563
2022-11-26 02:00:00,62.0,29.0,0.5,0.003,0.01,0.039,0.613944947719574,0.434317022562027,0.2996588945388794,0.464074969291687,1.36899995803833,286.093,51.609,761.006,100219.823,3.535,351.836
2022-11-26 03:00:00,58.0,20.0,0.4,0.003,0.008,0.042,0.3764694035053253,0.3053829371929168,0.2724974453449249,1.0548145771026611,1.963000059127808,286.828,48.921,875.216,100186.25,3.917,346.79
2022-11-26 04:00:00,47.0,19.0,0.4,0.003,0.008,0.044,0.3030460476875305,0.2457240968942642,0.2192756533622741,1.3066346645355225,2.302999973297119,287.028,45.949,977.954,100129.42,4.206,343.353
2022-11-26 05:00:00,56.0,18.0,0.4,0.003,0.008,0.044,0.5148267149925232,0.3622547388076782,0.2487739026546478,0.1193532943725586,2.489000082015991,286.676,43.183,1036.842,100104.519,4.348,341.048
2022-11-26 06:00:00,59.0,15.0,0.4,0.003,0.008,0.045,0.6752541661262512,0.4750069677829742,0.3261256814002991,0.6216593980789185,3.111000061035156,285.832,41.345,981.287,100119.744,4.145,342.911
2022-11-27 01:00:00,38.0,10.0,0.5,0.003,0.016,0.023,0.2985833883285522,0.2427070140838623,0.2164954394102096,0.5434004664421082,0.4839999973773956,281.534,47.015,132.56,100367.117,1.05,103.216
2022-11-27 02:00:00,38.0,17.0,0.5,0.003,0.015,0.028,0.2987915277481079,0.2428760528564453,0.2166462242603302,0.0990405678749084,0.8019999861717224,285.232,33.253,254.24,100352.979,1.344,122.389
2022-11-27 03:00:00,33.0,14.0,0.5,0.003,0.017,0.027,0.3037559986114502,0.2469915747642517,0.2203040868043899,0.6269600987434387,1.3289999961853027,287.648,24.941,435.449,100308.523,1.96,139.656
2022-11-27 04:00:00,39.0,16.0,0.5,0.003,0.021,0.025,0.2893485426902771,0.2352640777826309,0.2098458111286163,1.0392251014709473,1.784999966621399,288.886,23.628,570.95,100265.713,2.367,160.937
2022-11-27 05:00:00,32.0,14.0,0.5,0.003,0.022,0.024,1.576132893562317,1.1049238443374634,0.756304919719696,0.0791337490081787,2.078000068664551,289.23,24.713,647.495,100249.669,2.62,172.124
2022-11-30 03:00:00,20.0,11.0,0.5,0.003,0.006,0.029,0.560401439666748,0.4000899195671081,0.2781856954097748,0.2379132509231567,2.7869999408721924,273.416,52.928,1303.94,101295.39,5.615,345.531
2022-12-01 01:00:00,13.0,10.0,0.5,0.003,0.008,0.03,0.4055924,0.32884094,0.2934499,0.67273134,2.541,271.403,41.853,662.844,101471.86,2.534,24.977
2022-12-01 02:00:00,10.0,10.0,0.5,0.003,0.006,0.032,0.2977819442749023,0.2414005696773529,0.2154237031936645,0.6894667744636536,2.9660000801086426,272.871,39.762,718.907,101446.01,2.436,21.836
2022-12-01 03:00:00,13.0,10.0,0.5,0.003,0.006,0.033,0.2507949769496918,0.2031997740268707,0.1813458949327469,1.3401929140090942,3.559999942779541,274.165,39.958,834.609,101371.762,2.222,15.719
2022-12-01 06:00:00,14.0,3.0,0.3,0.003,0.011,0.03,0.2246974408626556,0.1593488007783889,0.1101742684841156,1.740438461303711,3.200999975204468,275.191,44.378,1219.508,101198.648,1.772,327.494
2022-12-02 01:00:00,17.0,10.0,0.4,0.003,0.016,0.022,0.254953533411026,0.2064574509859085,0.1842546761035919,0.2700980305671692,1.9229999780654907,274.559,49.558,468.034,101385.666,1.514,52.676
2022-12-02 02:00:00,16.0,10.0,0.4,0.003,0.017,0.023,0.2151839286088943,0.1742862164974212,0.1555427312850952,0.3966957926750183,2.345000028610229,276.043,47.213,669.886,101343.785,1.221,43.905
2022-12-02 03:00:00,19.0,9.0,0.3,0.003,0.011,0.03,0.220505028963089,0.1785986870527267,0.1593914031982422,1.3486907482147217,2.727999925613404,277.155,45.847,923.623,101290.584,0.678,7.879
2022-12-02 04:00:00,12.0,9.0,0.3,0.003,0.009,0.033,0.1256942749023437,0.1017487347126007,0.0908056870102882,2.0202455520629883,3.065999984741211,277.938,44.602,1081.017,101178.417,0.749,321.448
2022-12-02 05:00:00,13.0,8.0,0.3,0.003,0.011,0.032,0.1822405308485031,0.1285187751054763,0.0884310901165008,1.026098132133484,3.242000102996826,278.398,43.694,1138.315,101121.222,1.083,310.842
2022-12-02 06:00:00,12.0,10.0,0.3,0.003,0.013,0.032,0.2804704010486603,0.1984319686889648,0.1369219124317169,0.659853994846344,3.3329999446868896,278.452,43.633,1122.698,101117.984,1.369,308.117
2022-12-04 01:00:00,17.0,9.0,0.4,0.003,0.008,0.031,1.0941359996795654,0.7731170058250427,0.5328761339187622,0.3147492408752441,0.8640000224113464,272.698,35.757,687.861,101310.397,4.983,3.636
2022-12-05 06:00:00,12.0,3.0,0.3,0.003,0.01,0.03,0.2431465685367584,0.1740966737270355,0.1213393285870552,0.1316504478454589,1.4190000295639038,275.557,39.726,834.322,100969.76,4.322,344.774
2022-12-06 06:00:00,48.0,18.0,0.4,0.004,0.015,0.036,0.8270789980888367,0.5772680044174194,0.3935645818710327,0.3880726397037506,2.20199990272522,280.123,45.773,1788.479,100664.908,4.781,299.348
2022-12-07 01:00:00,62.0,33.0,0.9,0.004,0.041,0.01,0.5789702534675598,0.4024739265441894,0.273369163274765,0.4148074984550476,1.3220000267028809,280.344,56.962,1205.352,100861.156,3.025,291.791
2022-12-07 02:00:00,64.0,38.0,0.6,0.004,0.024,0.028,0.6127593517303467,0.4264551401138305,0.2899702787399292,0.143942654132843,1.50600004196167,281.415,47.768,1299.676,100867.014,4.572,294.53
2022-12-07 03:00:00,52.0,33.0,0.5,0.004,0.015,0.039,0.5779284834861755,0.4015942811965942,0.2726730108261108,0.1969665884971618,1.6200000047683716,281.826,45.418,1349.134,100820.981,4.489,295.834
2022-12-07 04:00:00,41.0,26.0,0.4,0.004,0.013,0.042,0.4451385736465454,0.3092594742774963,0.2099409848451614,0.8144601583480835,1.8919999599456787,282.25,44.3,1369.141,100781.514,4.583,297.711
2022-12-07 05:00:00,35.0,20.0,0.4,0.004,0.014,0.041,0.3562568426132202,0.2502680420875549,0.1716213077306747,0.944341778755188,2.0510001182556152,282.174,45.008,1399.196,100763.816,4.42,300.197
2022-12-07 06:00:00,35.0,17.0,0.4,0.004,0.014,0.042,0.4176819026470184,0.2923431098461151,0.1998174786567688,1.0701768398284912,1.815000057220459,281.942,46.285,1387.582,100779.381,4.23,302.537
2022-12-08 03:00:00,46.0,6.0,0.3,0.003,0.012,0.032,0.3139659464359283,0.2545720934867859,0.2271720170974731,0.6158953309059143,1.593999981880188,281.839,55.083,615.005,100993.418,1.473,5.064
2022-12-08 04:00:00,20.0,8.0,0.3,0.003,0.011,0.036,0.2640205025672912,0.2140213996171951,0.1909919381141662,1.2170231342315674,1.888000011444092,282.662,48.234,678.412,100880.454,1.427,353.443
2022-12-08 05:00:00,35.0,10.0,0.3,0.003,0.01,0.039,0.3332246243953705,0.2368514090776443,0.1640748679637909,0.4424307942390442,1.6979999542236328,283.169,43.289,717.99,100815.484,1.411,341.873
2022-12-09 05:00:00,70.0,32.0,0.6,0.004,0.031,0.03,0.69548100233078,0.5288517475128174,0.3744605481624603,1.5604619979858398,1.1890000104904177,283.991,57.649,805.695,100510.561,1.783,285.782
2022-12-11 01:00:00,32.0,23.0,0.5,0.005,0.012,0.036,0.4293694794178009,0.2986757755279541,0.2029926031827926,0.3751027584075928,0.9229999780654908,277.155,54.572,702.052,100611.137,3.187,348.965
2022-12-11 02:00:00,36.0,21.0,0.5,0.005,0.01,0.039,0.4423996806144714,0.3085738718509674,0.2102485746145248,0.6279494762420654,0.4869999885559082,278.436,46.952,863.517,100608.409,3.6,347.11
2022-12-11 03:00:00,32.0,20.0,0.5,0.004,0.01,0.043,0.4631829261779785,0.322473406791687,0.21934175491333,0.3991140127182007,0.2750000059604645,279.425,41.426,1068.994,100554.826,3.941,345.181
2022-12-11 04:00:00,33.0,21.0,0.4,0.004,0.01,0.042,0.3440022468566894,0.2387238889932632,0.1618799418210983,0.4542546272277832,0.3569999933242798,279.989,38.856,1168.826,100497.572,4.201,342.648
2022-12-11 05:00:00,32.0,18.0,0.4,0.004,0.01,0.042,0.3490409553050995,0.2443656623363495,0.167065143585205,1.211437463760376,0.1710000038146972,280.181,38.855,1148.309,100477.112,4.334,340.917
2022-12-11 06:00:00,31.0,17.0,0.4,0.004,0.01,0.043,0.4090117216110229,0.2853131890296936,0.1944171041250229,1.0806009769439695,0.1560000032186508,279.912,40.958,1056.84,100500.382,4.254,340.986
2022-12-13 01:00:00,204.0,46.0,0.4,0.003,0.015,0.031,0.7296205759048462,0.5167275071144104,0.3568581938743591,0.6563411951065063,1.4160000085830688,278.388,52.932,1533.007,100399.312,4.771,286.6
2022-12-14 05:00:00,24.0,14.0,0.5,0.003,0.01,0.03,0.2542064189910888,0.1933010816574096,0.1368694454431533,2.380734920501709,2.936000108718872,272.806,53.594,1437.929,100929.043,4.783,319.035
2022-12-14 06:00:00,29.0,10.0,0.4,0.003,0.009,0.031,0.3458700478076935,0.2630030810832977,0.1862228512763977,0.5881519913673401,2.864000082015991,273.106,51.542,1482.765,100894.678,4.878,319.773
2022-12-15 01:00:00,57.0,22.0,0.8,0.004,0.031,0.009,0.4035070836544037,0.2806771397590637,0.1907547116279602,0.0898609161376953,2.2239999771118164,273.009,59.425,170.009,100978.694,1.31,145.606
2022-12-15 06:00:00,21.0,7.0,0.3,0.003,0.012,0.035,0.442925214767456,0.3112290799617767,0.2134718149900436,0.815603494644165,3.681999921798706,278.552,49.431,1249.27,100668.874,3.272,243.56
2022-12-16 06:00:00,27.0,16.0,0.4,0.003,0.013,0.03,1.7080272436141968,1.1912548542022705,0.8116061687469482,0.4942800402641296,2.8010001182556152,272.245,37.642,696.19,101121.204,3.265,348.676
2022-12-17 06:00:00,26.0,13.0,0.4,0.003,0.009,0.033,1.0614352226257324,0.8071289658546448,0.571498453617096,0.4853827953338623,2.1760001182556152,273.561,50.771,1501.335,100522.392,5.055,311.793
2022-12-20 01:00:00,42.0,35.0,1.0,0.004,0.04,0.008,1.174327731132507,0.8929722309112549,0.6322809457778931,0.0213225483894348,0.4269999861717224,273.368,62.787,143.672,101202.014,1.349,45.18
2022-12-20 06:00:00,45.0,25.0,0.5,0.004,0.017,0.037,0.7684799432754517,0.5843613147735596,0.4137648344039917,0.8094537854194641,2.3429999351501465,278.71,45.734,625.503,100716.431,0.903,21.365
2022-12-31 01:00:00,43.0,34.0,0.8,0.004,0.041,0.013,0.9506731033325196,0.7229037880897522,0.5118617415428162,0.7204649448394775,2.2850000858306885,272.814,64.234,153.995,101535.882,0.48,304.386
